gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
26,26,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",153.000000000,225.000000000,
27,27,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",58.000000000,75.000000000,
27,27,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",134.000000000,158.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",995.000000000,1364.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",319.000000000,451.000000000,
29,29,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",184.000000000,390.000000000,
29,29,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",122.000000000,254.000000000,
30,30,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",82.000000000,107.000000000,
30,30,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",168.000000000,251.000000000,
31,31,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",142.000000000,172.000000000,
31,31,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",577.000000000,748.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",779.000000000,969.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",405.000000000,489.000000000,
33,33,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",78.000000000,127.000000000,
33,33,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",55.000000000,75.000000000,
34,34,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",188.000000000,247.000000000,
34,34,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",402.000000000,511.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",488.000000000,735.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",217.000000000,340.000000000,
35,35,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",122.000000000,185.000000000,
35,35,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",229.000000000,292.000000000,
36,36,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",352.000000000,435.000000000,
36,36,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",160.000000000,248.000000000,
37,37,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",110.000000000,148.000000000,
37,37,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",160.000000000,203.000000000,
38,38,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",154.000000000,191.000000000,
38,38,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",112.000000000,138.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",908.000000000,1245.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",294.000000000,398.000000000,
40,40,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",66.000000000,94.000000000,
